ID,FC,p
LOC367195,-0.1753434,0.459722222
HDAC10,-0.01177461,0.876593166
TIMELESS,0.072084879,0.799184566
KLK6,-0.4224682,0.12250023
BIN2,-0.22127374,0.16454237
ENAH,0.064005592,0.407925489
AABR07052587.1,-0.221745392,0.458420158
AABR07066416.1,-0.267174811,0.100868461
AABR07071986.1,-0.07398601,0.740410326
IZUMO4,0.074533556,0.598947552
AABR07019341.1,-0.214962166,0.348834538
IMPDH2,-0.047551723,0.347957742
PCDH10,0.284153692,0.105509577
MT-ATP6,-0.02357029,0.809745391
PRIM1,0.130208812,0.633450065
SMIM15,-0.092030763,0.358623646
TTLL7,0.156075402,0.133767729
LOC688981,-0.084715645,0.81878
HAPLN1,-0.180435673,0.116343991
LOC499643,-0.51585016,0.142503304
TMEM200B,0.25491016,0.576599015
AABR07058914.1,0.245281697,0.51320638
TMEM42,0.037332958,0.564005705
SUPT5H,0.054117705,0.108082394
ATP9B,0.047849927,0.297384164
RGD1560108,0.116459002,0.03741895
ZFP462,0.016287255,0.931826268
POGK,-0.054541252,0.548215047
DYNC2H1,0.093132127,0.436463585
DLEC1,0.954375422,0.043288358
AABR07043514.1,0.781449334,0.02992207
UQCRC1,-0.007299843,0.901748302
CDC42EP3,-0.108347696,0.379132939
ADCY2,-0.129135409,0.236606106
RAB11FIP3,-0.014967818,0.827430547
AABR07014996.1,0.140188395,0.611938271
CCDC15,-0.517842225,0.105179021
SCMH1,-0.013750839,0.848986517
CFAP97,0.285560863,0.009632822
UQCRB,-0.254871465,0.265413163
CNTNAP5B,0.218159805,0.28766945
EDA,0.061302729,0.627947975
CDYL,-0.254668808,0.063588086
SNRPG,0.051820294,0.785646394
PLCD1,-0.155341436,0.324203792
GBP5,-0.061385865,0.857336572
ACSM3,-0.380701908,0.199261007
SIN3A,0.15855652,0.018252043
SWT1,0.133801733,0.034247604
CYP2D4,-0.087154781,0.673260905
POLG,-0.006650772,0.895347079
MSMO1,-0.069860251,0.294327824
DEFB14,-0.040683431,0.932204899
DSEL,0.04822503,0.635088045
AABR07058658.1,0.023703408,0.914522494
PDIA5,0.347149127,0.264639361
DIRAS2,0.22163891,0.240363521
AABR07029269.1,-0.569062753,0.363746249
RASL12,0.154922182,0.443179917
KCNIP4,0.13976587,0.109291638
TBCEL,0.262141034,0.108792796
PAQR9,0.104674575,0.515956202
AABR07026002.1,-0.164802796,0.382366761
ATP1A4,-0.132422989,0.851348156
NAGLU,-0.254818369,0.011615153
ESYT2,0.096523732,0.280443839
TYMP,0.003785306,0.913217256
TFCP2,0.01889661,0.814214601
RGD1559575,-0.176636982,0.67757118
RGD1562136,-0.000729803,0.988890059
H3F3C,-0.064159124,0.316470873
MTUS2,0.263176206,0.061958548
TMEM161B,0.061838456,0.514968152
AC108595.1,0.329584152,0.18943987
SLC10A5,-0.355772264,0.104192863
TMPRSS9,-0.0432034,0.851848091
TMOD3,-0.100512262,0.279327935
PARD3,-0.219067628,0.227381006
RSL1D1,-0.152229548,0.546091809
PAN2,-0.000580167,0.994467923
AABR07030911.1,0.037610962,0.878446571
RECQL4,0.097173744,0.616354787
ZFP641,0.016113147,0.926302509
RAP1A,-0.082240243,0.153935821
ASB3,0.068237306,0.283837148
ADGRG2,-0.399194776,0.226523158
SCN10A,-0.34525816,0.507459644
STS,-0.178071366,0.172465951
CDH7,0.005149312,0.982963556
USP22,0.135978997,0.093366723
ACOT5,0.143470096,0.622641819
CNTN6,-0.048091117,0.663648831
B630019K06RIK,-0.01106255,0.90884683
AC093965.1,-0.148655142,0.021569231
SPAG8,-0.086425346,0.718948989
LOC108351482,-0.044566813,0.68750344
DOT1L,-0.004663943,0.951787562
ZFP799,0.003256151,0.969726916
SCD4,-0.246953319,0.546273148
SLC52A2,0.055715538,0.620467134
LINGO3,0.217071608,0.113153778
SCRIB,-0.078468946,0.240371703
OCEL1,-0.032288704,0.734425891
NLGN1,0.271017601,0.014299393
ZSWIM2,0.051287745,0.8736614
AABR07048992.1,-0.024688009,0.540909457
TTC28,-0.082201214,0.707849772
RT1-T24-1,-0.021563562,0.95017633
RPL32,-0.208914865,0.287686046
AY172581.18,-0.246744834,0.105416679
MST1R,0.126456813,0.670697721
AC118165.1,0.132409054,0.296467749
MRPS28,-0.088846042,0.457454311
LOC100360117,-0.240485958,0.024907416
FOXO6,-0.143230207,0.391868156
PTPRT,-0.033438317,0.852620667
PLCL1,-0.090620235,0.378689113
ADGRL2,0.099182201,0.147978524
AABR07044362.2,0.639193779,0.261098884
ZFP950,-0.011984753,0.93641219
SERPINA1,0.06280199,0.800301414
TSSC4,-0.032917976,0.718454704
AABR07017046.1,0.001198626,0.991025405
TTYH1,-0.101446047,0.097095634
ZBTB34,0.004610205,0.943707188
RASGRP3,-0.225661796,0.17976037
BCL7B,-0.132603419,0.026774085
AABR07010705.1,-0.192024737,0.395672517
RPL10L,0.365360709,0.428173982
EFL1,0.076640833,0.41497027
BEX2,-0.035491037,0.463606982
SREK1,-0.030543366,0.575307681
TMEM258B,-0.581555213,0.00581087
STXBP4,0.111414472,0.678419452
SRP54A,0.057472143,0.405799905
AABR07058519.1,-0.003905686,0.991752644
BUB1,-0.04404742,0.823762541
MRPL58,-0.022797751,0.78061117
DYSF,0.425887594,0.088756904
SLCO3A1,0.177404412,0.236724186
AABR07043823.1,-0.077198661,0.735747209
RPL21,-0.003311967,0.970225268
AABR07039448.1,-0.000305182,0.998971557
MDC1,0.165164609,0.403360331
LOC100362027,-0.089482384,0.668337887
AABR07058412.1,0.183759978,0.478939226
MAPK8IP2,0.10217604,0.036309397
SUMO4,0.110361054,0.30036301
RT1-DA,-0.273944206,0.638130718
CDPF1,0.088202588,0.623864097
AABR07060145.1,1.178787345,0.273966907
MLC1,-0.232806868,0.035563119
AABR07072261.1,-0.134877533,0.495515434
CXXC5,-0.03852177,0.600368099
AY172581.19,-0.18005852,0.243645277
SCN11A,0.131450384,0.724418438
CYCS,-0.002934454,0.981432974
CYP4F4,-0.3291458,0.099184187
AC140988.1,0.073097433,0.176664401
YBX1-PS3,-0.219093706,0.141775491
ACAA1A,0.076517613,0.367479268
RASL2-9,-0.268354614,0.042713754
ZFAND2A,0.021701785,0.596209667
ZFP105,0.161570348,0.181189821
DCLK1,0.023097304,0.700014242
INCENP,0.108026877,0.384319163
TRIM26,-0.010263819,0.890075316
MAB21L1,-1.039158066,0.131411806
NEU1,-0.039013738,0.705293775
AABR07049320.1,-0.323428599,0.218733811
PDZD7,-0.175262109,0.249890391
TYK2,0.136264753,0.023999132
JSRP1,-0.125773224,0.73976098
MYOM3,-0.369850171,0.396547811
AABR07025089.1,-0.272500287,0.118576113
AC105604.1,0.172247224,0.635534031
AC099453.1,-0.109888961,0.38515017
DCLK3,0.183707129,0.250995548
H2AFJ,0.155299513,0.267363558
SLC22A15,0.118302607,0.15887214
AABR07055917.1,0.146278227,0.546797662
AABR07025010.1,0.241585818,0.257032776
GALNT6,-0.366847617,0.168756176
EDIL3,0.071382157,0.465123261
RAD50,-0.027259462,0.697092054
THNSL1,0.151623425,0.165873185
CDH23,-0.346512023,0.244376755
LTBP1,0.111585219,0.678310155
DCC,0.334910689,0.207351574
AABR07054189.1,0.03510384,0.812269491
MYO18A,0.02075621,0.725040763
SVEP1,0.420849282,0.096296033
PLCB4,-0.269959377,0.316981174
PCDHB20,-0.174857101,0.391147865
AABR07062694.1,0.058200101,0.876866575
NAE1,0.053728135,0.565813512
MEF2C,0.051115233,0.673206078
CEP295NL,-0.075143236,0.869142756
LOC103690015,-0.102818347,0.428016254
DEAR,0.305014682,0.311029825
RPS18L1,-0.169673514,0.207375082
CHIA,-0.100881012,0.887881966
CPEB4,0.064220081,0.363265653
ZRSR2,-0.043342176,0.514935356
OSMR,0.328130139,0.38061464
FBXO41,0.192595524,0.023334752
ENTPD5,-0.047610307,0.518440306
AABR07014676.1,0.846965546,0.093413133
RT1-DB1,0.192142509,0.741084797
ESAM,-0.095036119,0.520000318
OAS1F,0.061144355,0.889439412
AABR07043557.1,-0.327039186,0.421551966
RELB,-0.253369346,0.218443965
SLC25A52,0.287722532,0.2208323
LOC691141,-0.259352681,0.308991295
FAM107A,-0.071120239,0.346915842
REEP6,-0.014944546,0.888767314
PRSS30,0.310337338,0.323033495
PAM,-0.055336371,0.120935281
MT-ATP8,0.045879425,0.737557826
FOXO4,-0.093511319,0.308900302
RFXANK,-0.001163559,0.993852345
SKIDA1,0.014576179,0.936855485
CENPI,0.553826224,0.022657846
GIMAP6,-0.157450638,0.429451359
MGC116197,-0.308286246,0.140911311
PRSS36,-0.17603544,0.534933326
LOC100361636,0.299822245,0.423108782
DUOX1,0.34432982,0.370608188
ZFP869,-0.190170155,0.083133295
SLC39A5,-0.177592852,0.107432819
KLHL24,0.081188905,0.320310352
RNF123,0.093518754,0.175069322
SUSD2,0.287158538,0.158670848
ADAMTS20,-0.113517409,0.587600539
GSTA6,-0.098138338,0.518306837
USP12,0.122705336,0.226913393
CDC37,0.007212671,0.87234494
CSRNP1,-0.052856613,0.743707435
CASP12,-0.242228611,0.651390281
AABR07049060.1,-0.141160193,0.37381273
AABR07042892.1,-0.268430115,0.590689965
RPL36,-0.156106576,0.196190185
PCDHB21,-0.222355329,0.639869925
VSIG2,-0.116822312,0.525502741
IGDCC4,-0.035749533,0.602130918
CIB1,-0.304322298,0.034835488
MINK1,0.165192298,0.07186534
LOC100360791,-0.156601457,0.005827596
WDR97,-0.445835028,0.346068139
PRDM2,0.044637676,0.650077038
PAPPA1,0.505495497,0.337096068
TLL1,-0.034677857,0.921157053
CACNA2D1,0.103388042,0.277139896
SPEN,0.055985922,0.604924801
POLR3C,0.08511205,0.362604159
CFD,-0.915834156,0.017328266
MAPK8IP3,0.118607718,0.052354093
ARHGAP8,-0.238823784,0.615152369
SGK2,-0.078578382,0.728865812
EMID1,0.010788532,0.949615025
GLT8D2,-0.383173505,0.159003301
AABR07044388.2,-0.084866549,0.556692033
LOC100910577,-0.059552586,0.702207455
OSBPL9,-0.005437857,0.950193851
AABR07034315.1,-1.892318102,0.343671932
CD276,-0.233366195,0.108788195
IRX1,-0.509853117,0.074307591
WDR83OS,-0.014110841,0.822239981
MT-ND3,0.018466083,0.861499575
KRT26,-0.103164604,0.414108928
COL28A1,0.645975792,0.12229213
PIGX,0.028409211,0.741248895
ZFP426,-0.140159119,0.194675778
ZFP777,0.058702091,0.310885231
MPP3,0.058631674,0.479614562
LOC501038,-0.18623138,0.489000423
KNTC1,0.045956878,0.81359109
P4HA2,-0.030999581,0.845253169
CEP170B,0.026447879,0.552927245
NAIP2,-0.730334241,0.011177163
KLF16,0.042693344,0.459618529
CASP4,-0.04893927,0.861338786
BUD23,-0.013632242,0.871348455
PCDHB12,-0.193413643,0.343841118
RNF207,0.35041528,0.100358103
LOC102556967,-0.076329175,0.632405833
CCDC81,0.053576666,0.85759308
TNNT2,-0.053786155,0.85474521
DIRAS3,-0.089635813,0.694090791
LURAP1L,0.022874051,0.858180455
ANKRD34A,-0.023397647,0.724407173
RASGRP4,-0.639538931,0.145135647
SP110,-0.074086474,0.626806455
EIF1,-0.062894034,0.077255739
SERPINB9,-0.168615077,0.339196978
ADAMTSL5,-0.074288364,0.841592197
HNRNPU,0.035155685,0.456465615
APC2,0.043572875,0.414981628
RGD1565622,-0.118227386,0.344816132
KCNJ5,-0.371457626,0.172220955
RPL37,-0.04649661,0.852524977
MLH1,-0.030558156,0.666000527
GPD2,-0.036524078,0.542709328
DNM1,0.194092827,0.125429749
CDH9,0.548956092,0.120225155
AABR07007121.1,-0.21312626,0.693671237
LOC100912195,0.000548263,0.992935016
AABR07062466.1,0.010893959,0.977126217
AJM1,0.156977096,0.083910691
INSYN2,-0.042526111,0.83268773
STARD8,-0.336883699,0.157331544
AABR07045058.1,0.168411579,0.65346568
CACNA1H,0.178575441,0.041926832
AABR07024769.1,-0.047012756,0.606118783
ZFP667,0.103684048,0.532020468
FCHO1,0.00549584,0.918781335
AABR07053734.2,-0.200974462,0.097569338
GPT,-0.034548689,0.7493052
AC141489.1,-0.131041887,0.339302923
ALS2CL,-0.229446458,0.201769545
ADGRL4,-0.116538088,0.19514873
GRIN2A,0.375241798,0.139653495
MOAP1,0.006931709,0.977016349
CCDC177,0.061102701,0.638277887
GM5471,0.068929881,0.467774203
WFDC11,-0.540439242,0.219672532
IFNLR1,-0.004860111,0.984255025
NR3C2,0.16797568,0.481455334
ACACA,0.091954594,0.204474218
CAPN2,-0.049662796,0.215891758
TAF2,0.055141882,0.323478631
PTPRJ,0.127808571,0.1272439
LCLAT1,0.148657605,0.124247337
VSTM2L,0.161178296,0.313723762
ZFP266,0.076735652,0.318203082
HSPA8,0.005865591,0.918269174
CHMP4BL1,-0.007421683,0.797256077
UBE2QL1,0.128162681,0.089114712
MXI1,-0.143396987,0.140655893
GGCT,0.052012814,0.662752529
TTC21A,0.141663931,0.472113403
AABR07011951.1,0.14759409,0.481047056
PLK5,-0.356088995,0.407462664
AC127887.1,-0.237996347,0.259168407
LOC681282,-0.069787856,0.344194044
GK,0.174136982,0.213326358
PCDHGA2,0.174658367,0.174103828
CPM,-0.416779118,0.067768202
LYC2,0.080637124,0.833321071
AABR07041778.1,-0.109942992,0.74033757
COX6B1,-0.067654043,0.421116216
BPIFB4,-0.802457445,0.075860565
EFNA5,0.029181916,0.924881719
LOC100360841,-0.135622698,0.61340713
LOC100361934,-0.018133775,0.853914588
ZFP583,0.061633953,0.636691933
IGHM,0.284533834,0.501593598
FMO1,-0.421475058,0.172082466
TCEAL9,0.029411757,0.677557894
ATP8A1,0.139036585,0.211497077
CFAP126,-0.17210331,0.376330134
PIK3C2G,0.662134811,0.260636556
FYTTD1,0.273562982,0.008000981
MT-CO1,-0.132871315,0.200877871
C2CD4A,-0.278068487,0.392308552
LOC103694169,0.098302478,0.835398947
BCOR,0.03910934,0.691587593
SET,-0.120528585,0.271115654
VCP,-0.034956748,0.317656137
RPS27A,-0.011363486,0.891960582
ACTB,-0.038335419,0.123875049
AGO3,0.33161625,0.137797827
PIAS1,0.110322012,0.264726875
AABR07035916.1,-0.093230723,0.801550738
MIR3065,-0.012277182,0.983271764
MIR23B,-0.169489847,0.622837834
MIR21,0.458013099,0.456212793
MIR3556B,0.25135484,0.375787235
MIR421,0.145812703,0.742517382
MIR3597-1,0.002677996,0.995900498
MIR384,-0.108655796,0.892714321
MIR410,-0.410458243,0.374787305
MIR3074,-0.11100306,0.781452806
MIR27B,0.411936958,0.430171923
MIR3546,-0.548412847,0.345563513
MIR186,0.175415016,0.479515774
MIR22,0.084113559,0.68398637
MIR3597-2,0.228955672,0.519311349
MIRLET7B,0.738268844,0.103186608
MIR29B2,-0.462751157,0.423307065
MIR138-2,0.148107208,0.726955573
MIR374B,-0.285502419,0.511034946
SFXN4,-0.045909307,0.677972063
ZDHHC6,-0.109832803,0.172743532
CFAP43,-0.134631004,0.604496003
AC121209.1,0.179756014,0.734505737
ZFP518A,0.2126089,0.035510788
TBC1D12,-0.043966516,0.763838673
EXOC6,0.089241677,0.275572947
IFIT1BL,-0.362324088,0.233529481
IFIT2,0.224077343,0.292728966
PTGDR2,-0.422216425,0.250323609
LOC689065,-0.027235418,0.95407042
IFITM6,0.286173374,0.390555169
LOC103691261,0.082711831,0.720866864
PWWP2B,0.395739864,0.112257668
TBCD,-0.010234396,0.88358898
FN3K,0.09059799,0.314500801
FN3KRP,-0.01764302,0.774231899
RAB40B,0.178965007,0.118121088
WDR45B,0.05662591,0.3320496
FOXK2,0.010312432,0.737061968
NARF,0.034662818,0.595689282
AC110474.1,-0.020724562,0.902590163
CYBC1,-0.076639453,0.438403764
HEXD,-0.023420952,0.828101624
OGFOD3,-0.335079114,0.036027274
SECTM1A,-0.991075027,0.009634979
BTBD16,0.004427028,0.984511137
CSNK1D,0.066498281,0.03348506
SLC16A3,-0.115281405,0.703706962
ASPSCR1,-0.005027518,0.926314536
NOTUM,-0.281956868,0.193028488
MYADML2,0.177756631,0.272812257
PYCR1,-0.024355417,0.869314312
SIRT7,0.001975139,0.977449744
PCYT2,0.008857643,0.90469931
NPB,0.384120999,0.174455589
ANAPC11,0.013858345,0.86152477
ALYREF,-0.10721593,0.044373682
ARHGDIA,-0.062504506,0.374602036
P4HB,-0.096025508,0.082136987
MCRIP1,-0.089419506,0.235689101
SLC25A10,0.02378193,0.697169889
MRPL12,-0.043491246,0.662106224
HGS,0.013847254,0.749949137
MAFG,-0.117822136,0.177768442
NPLOC4,0.013362811,0.694057597
FAAP100,-0.070949508,0.617274726
FSCN2,0.008968167,0.982136304
ACTG1,-0.081359043,0.587334651
SPN,-0.027016253,0.938529587
SAMD10,-0.0654176,0.318526302
UQCRC2,0.037782182,0.278366254
AABR07005632.1,0.198082097,0.763494124
GNA13,-0.171352106,0.065329882
IQCK,-0.289814567,0.164056233
TMC5,-0.131843292,0.446663193
ITPRIPL2,0.311296782,0.312314829
DUSP3,-0.069686251,0.15145347
SNHG11,0.046000339,0.242889432
NDRG3,0.001281327,0.986763467
ATP6V0A1,0.06253314,0.324797404
WLS,-0.198794904,0.042884885
PPP1R1A,0.003344812,0.980442964
PDE1B,0.109252323,0.126489655
NCKAP1L,-0.259029953,0.163743685
ZFP385A,-0.087745633,0.198461473
GPR84,-0.303686475,0.144985272
COPZ1,0.007852077,0.833801598
HNRNPA1,-0.014340413,0.749336101
CBX5,-0.132731777,0.197834112
SMUG1,0.116850034,0.23817857
PCBP2,-0.032551772,0.566257661
AC097183.1,-0.424269164,0.085042446
GDPD5,-0.141092225,0.164774979
ACTL10,0.688434763,0.142286119
KRT77,-0.582790617,0.322542209
ACER3,-0.195582492,0.023808169
TMEM88B,-0.459082473,0.067306339
FAAP20,-0.12674985,0.248276741
ARL5C,0.07169049,0.719413757
CISD3,-0.112196379,0.368181039
LOC100362344,-0.176065251,0.628893843
BICD1,0.24395966,0.054970362
RESF1,-0.024748516,0.766811279
AMN1,-0.038479635,0.594112901
ETFBKMT,0.018365955,0.916476113
TMSB10,-0.11611425,0.735566474
ABHD12,-0.144350336,0.000346602
TNFRSF9,-0.28139122,0.443301465
ABCC9,-0.065684833,0.644488025
RALGAPA2,0.207805473,0.324114588
SMIM26,0.010607306,0.890172932
ZGRF1,0.571663631,0.017102016
ODF3B,0.081066032,0.738710713
ADAMTS17,0.192188776,0.566504827
XIRP1,0.108181149,0.75852111
LOC108351584,-0.207018999,0.535736631
AABR07050222.1,-0.213343729,0.390694827
SLFN2,0.194514221,0.401042002
FAM227B,-0.03395642,0.924981174
SHC4,0.023840092,0.926654381
SVIP,0.024771425,0.747541023
CTXN2,-0.147714948,0.41224323
ADAP2,-0.099972295,0.686827596
BCL2L15,0.19922261,0.677201004
BLOC1S6,0.050023741,0.459734061
SLBP,0.04764256,0.27577059
NIPAL3,0.098877232,0.306410941
AC132539.2,0.26045953,0.39188355
PRSS50,-0.165203538,0.548147277
CD101,-0.482237591,0.131492737
USP18,-0.200790175,0.550005746
TGM7,0.342856138,0.379949778
LYRM9,-0.154541287,0.062828148
CCDC77,0.026779708,0.918729221
UBR1,0.215130829,0.061801321
SPAG5,0.075938094,0.534362589
NUDT17,-0.272266376,0.288702984
AABR07031089.1,0.198278024,0.221554182
TIPINL1,0.157950646,0.517435487
TYMS,-0.007663988,0.956954662
YES1,0.112802992,0.657740233
GMPPB,-0.03728613,0.612395792
PPIDL1,0.131662658,0.343088834
MRM3,-0.027064117,0.840863716
RRAS,0.107826983,0.38332756
ZFP9,-0.058584319,0.678800222
TLCD2,-0.482269082,0.280964824
POC1A,0.146836439,0.503572701
RGD1309036,-0.071967869,0.359110567
SMPD5,0.265963442,0.082000526
RAD51,0.396041864,0.067320431
RIIAD1,-0.217404153,0.365277388
F8A1,0.0040768,0.958018687
CD33,-0.05972808,0.808096287
EPHA10,-0.109301507,0.527111884
AABR07003187.1,0.389554447,0.466866432
RGD1562747,-0.048472612,0.594292466
DPH6,0.329436273,0.085653614
AABR07003173.1,-0.053786676,0.671606032
AABR07003049.1,0.219333843,0.629265572
AABR07049862.1,-0.531865377,0.307171751
XAF1,0.107890944,0.715035862
MTERF4,0.054069629,0.505987235
AC136661.1,-0.18868952,0.351228759
COPS9,0.05316404,0.541054529
RGD1564171,0.145543551,0.372702981
AABR07002938.1,0.150104305,0.245407637
INCA1,-0.554851674,0.350975593
ZFP605,0.031770696,0.776471058
CHFR,0.090961887,0.288666696
EXO5,0.195247829,0.192532674
TMEM196,-0.321797299,0.07536215
GOLGA3,0.024010541,0.795506872
PGAM5,-0.036065352,0.534573013
PXMP2,-0.000365281,0.997372803
POLE,0.150870036,0.559018631
AABR07042542.1,-0.09106858,0.771350741
P2RX2,0.138376919,0.381011097
EML6,0.026580534,0.844802877
GALNT9,0.022364271,0.876017084
NOC4L,0.02590005,0.769852782
DDX51,-0.04599515,0.546336347
EP400,0.074422002,0.241798538
AABR07065897.1,0.139416448,0.495073357
PUS1,0.002326165,0.975594245
ULK1,0.065500659,0.122299065
HSCB,0.07184866,0.447257952
CHEK2,0.014972807,0.950004992
QSER1,-0.027374582,0.776210974
AABR07016640.1,-0.736652044,0.130100762
TMEM256,-0.063000747,0.665479107
ZFP420,-0.104474097,0.322390324
ZBTB42,-0.437516931,0.074645824
CD68,0.058665789,0.863820761
RGD1560398,0.244964648,0.23074768
RGD1309730,-0.025869971,0.820949052
PSMD8,0.001722765,0.968255966
GPBP1L1,-0.154468613,0.060695544
SIM1,0.705459822,0.230436631
ASCC3,0.05331019,0.46188944
LOC100911575,0.072022922,0.796607881
KDM6B,0.117102437,0.148389767
MOB3C,0.130864469,0.41727952
SPATA48,-0.068084537,0.878125887
TRAPPC1,0.039925088,0.42833169
LOC688553,-1.165184556,0.326311306
TIMM50,-0.041571685,0.588752954
TCEAL7,0.068007912,0.689010531
OSTM1,-0.02500715,0.537060475
GATB,0.119701356,0.141045848
GPRASP2,-0.031226024,0.567418
MTO1,-0.043603833,0.373780681
TMSB15B2,-0.338013738,0.003026731
AABR07071891.2,0.143400872,0.660041974
RSPO2,0.396043283,0.181048226
AK9,0.604027301,0.064371761
SERTAD3,0.203966484,0.324057063
SGPP2,0.215685377,0.115155757
ARMCX6,0.055336557,0.761152408
CALR4,-0.355997426,0.010814912
MFSD6L,-0.215342106,0.742988781
RGD1560854,0.017914885,0.871074596
CFAP52,-0.158572754,0.264937511
RITA1,0.095705245,0.208138983
LIMS1,-0.028097331,0.818313073
RAB43,0.199352735,0.471563074
AABR07039936.1,0.123892236,0.208415301
CDK5R2,-0.108811264,0.226788459
LDLRAD1,0.268983376,0.257672432
ERICH4,0.165152467,0.658435396
HDX,-0.067861398,0.922418671
AABR07036374.1,1.002977546,0.011757056
CXCL17,0.177869624,0.605972664
ACAD10,-0.025735219,0.77958478
CATIP,0.110694263,0.48556106
RGD1560455,-0.493978286,0.329855751
CYSLTR1,0.376004695,0.440816031
0,-0.186645852,0.131073243
SPIDR,-0.434214511,0.081816847
RARRES1,-0.241929838,0.407213533
SFXN5,-0.130087717,0.05316377
HS6ST3,-0.172623825,0.565272136
RPS19,-0.183054133,0.102069719
LOC100912028,0.244968148,0.287624157
PPM1F,-0.132385497,0.105842155
LOC680227,-0.980984759,0.085184354
CHIC1,0.255261734,0.205495744
PLAUR,0.576853494,0.278666241
AABR07039210.1,0.025962307,0.889666353
AIFM3,-0.056841082,0.455135312
STUM,0.1568592,0.296048375
THAP7,-0.044269889,0.586577609
LOC103689999,0.207002145,0.513611155
SNW1,0.071877823,0.347851153
SLC25A1,-0.146682407,0.123820058
CCDC62,-0.200087281,0.062183412
ZFP804A,0.049008071,0.813961277
COMMD6,0.02424969,0.732803557
AABR07061254.1,0.399672624,0.047422842
RPP38,0.219754242,0.151442789
KIF4A,-0.317378144,0.170537308
TSC22D2,0.251053798,0.023478789
AC128960.1,-0.023723856,0.845301736
MT1,-0.344216057,0.189793952
SLC47A2,0.066219563,0.853000017
FAM155B,-0.132893701,0.333001502
PCDH9,0.249566611,0.257421062
LOC498555,-0.128344778,0.506279125
AABR07018792.1,-0.489855004,0.121226823
RPE,-0.023479728,0.712955192
ELMOD3,0.10339498,0.081779872
AABR07026424.1,-0.291861051,0.665850174
NSD2,0.127788536,0.116195886
RGD1560394,-0.077045822,0.551693855
EIF2B5,-0.071653712,0.167603441
PTGR2,-0.068284172,0.337292794
UFM1,0.016634935,0.827974821
AABR07038881.1,-0.516536222,0.140870162
HEATR4,0.115827833,0.624402416
CAMK2N2,-0.615537425,0.066490485
DOK6,0.168009212,0.234967808
CD226,0.046260822,0.880862364
RTTN,0.064115416,0.742136626
CALML4,-0.224957857,0.677016578
GNG5,0.382042081,0.605981793
AABR07032856.1,0.129503605,0.22534749
SOCS6,-0.090149085,0.485597401
NDUFC1,0.02372219,0.788345501
FBXO15,-0.270914398,0.162035534
SERP2,-0.08745487,0.122422699
SPATA33,0.042933325,0.712575786
LOC100359752,0.023628998,0.956352367
AABR07053749.1,-0.00364551,0.982102963
ADAM4,0.075674769,0.802405962
LRRC63,0.344140267,0.401737935
PLEKHD1,-0.095083613,0.440678912
AKR1C19,-0.274131306,0.566272982
LOC500684,0.147381725,0.671562497
GJC2,-0.249935113,0.244622555
RGD1359508,0.006393056,0.974753531
USP21,-0.087219823,0.038568414
PLEKHA2,-0.011216278,0.938592789
LARP1B,0.096823693,0.244111372
NDUFS2,-0.012046888,0.765859222
AABR07026311.1,0.653299565,0.26218193
TMEM132B,0.162346909,0.225845063
AABR07015812.1,-0.014384502,0.928289409
RGD1307100,0.181332809,0.034955331
TIGD2,-0.196286864,0.144256752
ULK3,-0.133341938,0.244659845
AABR07029613.1,-0.194498407,0.35298646
PPP1R36,0.039056332,0.842721956
AABR07018323.1,0.295495495,0.507160468
SUMO3,-0.094036893,0.112940897
GMNC,0.214175435,0.438829038
NEWGENE_2724,0.231494221,0.559451313
NCAPG,0.20232655,0.343473883
RASSF9,0.136915059,0.361772772
AABR07032453.1,0.32482998,0.442180812
DLG1,-0.000176903,0.997927798
DNAAF3,0.137316731,0.494565409
TMEM86B,0.530981669,0.042264284
AABR07034445.1,1.441066204,0.32428516
COX6B2,0.218915851,0.452329501
ZFP628,0.187329663,0.101936942
AP1S2,-0.330502774,0.080060901
CDKL1,0.112062746,0.193111247
AABR07064702.1,-0.265937425,0.231545078
LOC685203,-0.551335301,0.002114809
GIMAP7,-0.005037597,0.992491695
AABR07025819.1,0.322434021,0.508793042
BCO2,0.07366507,0.807106775
AABR07009538.1,0.326855552,0.187039002
HACD2,-0.070160857,0.4882954
LOC103694328,0.236751142,0.072558073
PIEZO2,0.871293566,0.067790968
CENPL,0.054709929,0.712491888
RGD1564308,-0.130856744,0.651081842
CD86,-0.470926205,0.133197355
AC135409.1,-0.118904488,0.233153524
IQCB1,0.05132298,0.565304883
BTN2A2,-0.069121726,0.875283196
HCLS1,-0.258484507,0.156049407
LOC294154,-0.006231783,0.922526319
GRXCR1,-0.394897083,0.192577324
RGD1565641,0.092574877,0.528163978
POU3F3,-0.316129063,0.06075603
AABR07067499.1,-0.167308972,0.639185086
DRAM1,-0.000431348,0.997432089
SPCS3,-0.044202525,0.536836922
RGD1560034,0.277587556,0.495690018
STAB2,0.528511073,0.230742102
COX17,-0.050198996,0.452005552
RGD1309362,-0.235739092,0.466055889
AABR07037410.1,-0.039903874,0.689982745
AABR07025368.1,0.08393615,0.696811913
LYPD6,-0.3386288,0.081382705
AABR07034295.1,0.012390735,0.971547152
RT1-A1,-0.390430124,0.118994959
AGRP,-0.14330315,0.73861089
NAA50,-0.091285566,0.208214965
SPICE1,0.060645745,0.624713276
AABR07051947.1,0.189407381,0.253504295
CD200R1,0.048049886,0.826270533
AABR07051878.1,-0.233132043,0.205163449
KLF8,-0.101045827,0.489977607
